Customer_ID,Age,Gender,Marital_Status,Income,Total_Transaction_Count,Total_Transaction_Amount,Average_Transaction_Amount,Transaction_Frequency,Online_Banking_Usage,ATM_Usage,Mobile_App_Usage,Num_Active_Banking_Products,Credit_Score,Outstanding_Debt,Num_Savings_Accounts,Investment_Portfolio_Details,Location,State,Zip_Code,Branch_Proximity,Preferred_Communication_Channel,Preferred_Banking_Channel,Frequency_of_Logins,Duration_of_Online_Sessions,Response_to_Marketing_Campaigns,Length_of_Customer_Relationship,Churn_Status,Overdraft_Incidents,Late_Payments,Feedback_Scores,Customer_Service_Interactions
1289,36,Male,Single,73481,52,2635.2754197603954,359.1455844751685,Monthly,1,0,0,4,669,4324.998063030265,1,High,City_64,State_3,48708,9.697730547223044,SMS,Mobile,10,87.13088306075349,Medium,60,0,0,1,4,7
1290,36,Female,Single,32581,78,1291.370358406215,190.27243339027507,Weekly,0,1,1,3,735,3892.89727067608,0,Medium,City_58,State_1,68865,3.6820469496832935,Email,In-person,14,114.70266860343179,High,109,1,0,0,3,7
1291,53,Female,Divorced,81638,85,1075.5189449606328,174.9701787843093,Weekly,1,0,1,4,523,1967.3335937013958,0,Low,City_37,State_3,61129,4.770559257778189,Phone,In-person,4,7.850658184242173,Low,45,1,1,1,4,8
1292,46,Female,Married,38418,34,7598.878981072818,133.6968068837041,Monthly,0,1,0,2,651,4228.62616456061,0,High,City_84,State_3,52434,4.632738601144718,Phone,Online,15,110.98883987787636,High,92,1,1,0,5,3
1293,35,Female,Divorced,59113,25,2312.9254407849626,292.4927373394325,Monthly,0,1,1,4,784,234.77019616200744,1,Low,City_12,State_9,84858,9.277695108872008,Phone,In-person,9,68.9101616560281,Low,102,1,1,1,2,7
1294,19,Male,Divorced,93044,64,651.1608680443583,482.28299728099114,Monthly,1,1,0,2,496,3910.231514814951,0,Low,City_84,State_3,35977,4.677843838503443,SMS,In-person,7,17.856741459352698,Low,34,1,2,0,2,6
1295,18,Male,Single,91030,17,7995.422326289271,108.03270143260734,Monthly,1,1,0,3,408,1033.8292971685032,1,High,City_84,State_8,69319,4.984877297853628,SMS,Online,7,29.71479601978889,Medium,15,0,0,1,5,3
1296,64,Female,Divorced,41814,5,1625.2103633204151,56.673702903119356,Monthly,0,0,0,3,519,1430.604539118936,2,Low,City_4,State_8,88759,3.2711008077257206,Phone,Online,9,102.99831765021506,Medium,84,0,1,0,1,0
1297,22,Female,Married,40024,69,6288.946308160204,68.50631461739368,Monthly,1,1,0,2,618,2466.074217977968,1,Medium,City_94,State_3,89702,1.0105133178164296,Phone,In-person,10,63.20344980734934,High,15,0,1,0,5,2
1298,37,Male,Divorced,93288,37,3452.5683873338457,393.71835136257346,Weekly,0,1,0,3,381,2248.6725053498694,0,Low,City_31,State_6,93670,1.9940560423783071,Email,In-person,13,118.02403820195221,Low,95,1,2,1,5,7
1299,28,Female,Divorced,87836,42,1352.1545412439636,181.55135409943622,Weekly,1,0,0,1,836,2602.850534349405,2,High,City_86,State_8,84872,7.33500236284578,SMS,In-person,6,18.51607759307167,Low,109,1,0,1,4,7
1300,59,Male,Divorced,37435,29,4203.361694618163,119.93974556926605,Weekly,1,1,0,1,731,2723.877978360119,0,High,City_79,State_8,36214,7.142460340380785,SMS,Mobile,4,52.43789834851485,Medium,69,0,1,0,4,1
1301,19,Female,Single,97084,30,246.6077252129889,182.89361800301504,Weekly,1,0,1,1,307,1657.6384551574847,2,Medium,City_38,State_9,51108,3.9027751556038397,Email,In-person,17,43.16556095428741,Low,34,0,0,0,5,6
1302,20,Male,Married,33407,81,8426.345326874347,326.2120982864657,Weekly,0,1,0,1,448,876.13756508515,0,High,City_37,State_9,41667,5.257056049722781,Phone,Online,14,64.355575147466,Medium,103,1,2,0,3,0
1303,40,Female,Single,62940,63,5183.629817284386,277.925691165859,Monthly,0,1,1,1,397,3842.40614643653,1,Low,City_92,State_8,30631,3.676405540422846,Phone,In-person,3,77.84534917001763,Medium,23,1,0,0,2,3
1304,29,Female,Single,35666,96,1477.684107988822,374.35880919540074,Monthly,1,1,1,3,400,1999.8807454357104,0,Low,City_75,State_7,99652,7.578247497021055,SMS,Mobile,1,81.08738897889026,High,7,0,1,0,5,6
1305,37,Male,Single,67122,37,2446.1051520509486,176.1463327560704,Weekly,0,1,1,2,666,2529.204312295295,1,High,City_14,State_3,42421,8.582494150957645,SMS,In-person,18,5.1490261898544745,Medium,30,0,1,0,1,3
1306,22,Female,Single,55092,45,4534.954402171414,231.49400099769585,Weekly,1,0,0,3,761,3223.4835917555906,1,Medium,City_75,State_7,32419,9.091947633899277,Phone,Mobile,2,15.230449884880311,Medium,90,0,0,0,2,3
1307,54,Male,Single,56505,34,1969.8068898739318,59.96450079183251,Monthly,0,0,0,4,713,4548.18961153328,2,Medium,City_73,State_4,53313,2.5648418927900876,Email,Mobile,8,9.032340870434467,Low,56,0,2,1,3,6
1308,55,Male,Married,66713,61,2759.13169886075,45.79873655606291,Monthly,1,0,1,1,558,3537.7641557010998,1,High,City_24,State_2,77579,7.255150676510979,Email,Online,16,104.42890183580188,High,100,1,2,1,5,0
1309,47,Male,Divorced,84387,53,5390.417085929105,236.50506899360923,Monthly,0,1,0,1,655,227.29612795192256,1,Low,City_10,State_8,11702,9.667042094175304,Email,In-person,4,41.02860911336039,High,27,0,2,1,3,4
1310,26,Male,Single,73169,52,8342.829229080016,157.78233764850253,Monthly,0,1,1,3,310,4192.801816990088,1,High,City_38,State_2,48715,6.855505337181677,SMS,Mobile,19,47.21229581578189,High,14,0,2,1,2,5
1311,51,Male,Single,81742,76,4078.2128883302157,310.2722803467041,Weekly,0,1,1,4,715,4946.775075637595,2,High,City_43,State_1,53889,4.158767292409982,Email,In-person,10,56.79269362886966,Medium,96,1,1,0,1,6
1312,61,Female,Married,70522,53,7198.055208180128,31.07106106784024,Weekly,0,0,1,3,549,2362.4251268569105,0,Medium,City_37,State_5,22762,6.7235172922062825,SMS,Mobile,17,102.67000568416121,High,94,0,0,0,2,6
1313,52,Female,Married,33880,51,8779.17371326042,69.66552502378707,Monthly,0,1,0,2,849,4847.951682273004,0,Low,City_42,State_9,44155,7.195834470888406,SMS,Online,17,6.629120010645515,Medium,94,1,1,0,2,6
1314,39,Male,Divorced,73454,60,2241.379308932004,433.94349744213366,Monthly,0,0,1,1,421,2736.643711715747,1,Medium,City_32,State_5,23382,4.57342569874355,Phone,Online,7,18.641101553682795,Medium,96,0,0,0,5,1
1315,61,Female,Married,85711,69,8091.200506981385,287.4926945443612,Weekly,1,0,0,3,364,2298.079979359749,1,Medium,City_84,State_2,39852,1.935918554930749,Phone,In-person,9,83.79375904620355,Medium,79,0,0,0,2,5
1316,41,Male,Divorced,73539,16,7598.281763477171,358.9067215087013,Weekly,1,0,1,2,601,1657.0238236372752,0,Low,City_14,State_4,58843,6.4599388076820095,Email,In-person,7,115.84764011137366,Medium,99,1,2,0,5,8
1317,34,Female,Single,98321,73,3633.6792496865364,422.5663381665749,Weekly,0,1,0,1,424,3287.774379166694,1,Low,City_4,State_8,64978,8.21926720465054,Email,In-person,3,78.92043844915587,High,9,0,2,1,5,6
1318,27,Female,Single,44799,92,9896.247599058584,237.2788280455256,Monthly,1,1,1,1,611,1149.1021026252229,0,Low,City_24,State_7,42130,9.97818835380453,SMS,In-person,12,35.02919887376517,High,26,1,0,0,3,6
1319,47,Female,Divorced,90102,10,2699.4664772159745,382.9195881440633,Weekly,0,1,0,1,490,524.6710925720216,2,High,City_96,State_5,20188,3.0075247626664785,Phone,In-person,4,64.784409310461,Low,35,1,0,0,1,1
1320,63,Female,Married,80726,93,2622.552333713786,267.0469337460269,Monthly,1,1,1,4,749,136.1855129210704,1,Low,City_10,State_4,38268,7.303500767635614,Phone,Mobile,17,117.12275469186494,High,38,0,0,0,5,6
1321,40,Male,Divorced,78784,69,7745.365730066658,119.1468974341149,Monthly,1,0,0,3,458,1461.9005635763187,1,High,City_16,State_5,57898,1.252388801494663,SMS,In-person,3,65.72880285529595,Low,48,1,1,0,4,8
1322,49,Male,Married,73333,29,4403.107448705734,175.45152271246036,Monthly,1,0,0,1,652,1978.8541608351911,0,Medium,City_39,State_7,56618,9.7284275177303,Email,Mobile,11,47.95337741874327,High,95,1,0,0,3,2
1323,34,Female,Single,70828,5,3374.870448332328,250.2717161172738,Weekly,1,1,0,1,562,2760.383481406239,0,Low,City_96,State_5,35826,1.1130801537194246,Email,Mobile,8,49.09393880645283,High,7,1,1,0,5,1
1324,34,Female,Married,99526,36,1868.7617728571192,165.27392056441266,Weekly,0,1,1,2,705,1463.7491259350322,2,High,City_18,State_8,41995,4.229154654748403,SMS,Mobile,2,116.20885348804903,High,92,0,0,0,5,5
1325,31,Male,Divorced,84362,7,7676.791066251986,174.4085687614502,Monthly,1,1,1,3,316,4920.297861927056,1,High,City_25,State_7,14462,1.68762495678609,Phone,In-person,14,87.67540057414617,Medium,36,1,2,1,3,1
1326,26,Female,Divorced,83997,53,7884.585880747163,175.32248731189554,Weekly,1,0,1,2,559,1458.725841205838,0,High,City_7,State_7,44804,6.58871165447262,SMS,Online,4,84.02487839653543,High,9,0,0,1,2,0
1327,57,Male,Single,80341,23,5708.983631978391,70.19158963998105,Monthly,1,1,0,3,654,2204.8769422320433,2,High,City_56,State_9,98325,4.055498160472212,SMS,Online,16,31.686246994435884,High,52,1,0,1,5,9
1328,19,Male,Married,49073,64,9577.404770594592,51.47487753400317,Weekly,0,0,0,1,788,516.3808276595016,0,Medium,City_47,State_8,33173,7.596495381974144,Email,In-person,14,69.34073334281105,Low,89,1,1,1,1,3
1329,62,Male,Married,44549,33,3249.816377184277,32.783059448739124,Monthly,1,0,1,4,513,1303.1325666853782,0,Low,City_82,State_8,59689,5.377402600012468,Phone,In-person,7,46.02569783006605,High,94,1,0,0,5,8
1330,42,Female,Married,86920,54,2274.2285502454383,64.368567906825,Monthly,0,0,1,2,538,241.66069894495544,2,Low,City_82,State_6,69496,4.774630747167684,Email,In-person,10,32.62317547320423,Medium,50,1,1,1,3,9
1331,56,Male,Single,50316,6,6806.921012451173,178.41647514645283,Weekly,0,0,0,4,479,2797.5431671866404,2,Low,City_3,State_7,18982,4.136647142033127,Email,Mobile,12,107.98851289162202,High,70,1,1,1,4,2
1332,26,Female,Married,56183,77,7608.245543917076,300.997184833698,Weekly,1,0,1,4,718,3755.3234156621584,2,Low,City_1,State_8,82399,1.775162503131872,Phone,Online,8,49.062918007700546,Low,71,1,2,0,3,2
1333,39,Male,Divorced,54624,60,2326.5691084630416,102.19199433261039,Monthly,0,0,0,4,442,978.5490716803397,2,Low,City_33,State_5,28332,2.843423674112933,Email,Online,11,37.520523684210744,High,11,0,2,1,3,5
1334,60,Female,Married,92515,21,858.4465661850211,445.1243345412926,Weekly,1,0,0,3,616,1839.554689080354,2,Low,City_71,State_2,89525,6.75192254489637,SMS,Online,13,112.14784560996232,High,12,0,2,0,1,5
1335,63,Female,Single,76705,64,8124.113217205083,406.1073913073302,Monthly,1,1,0,3,543,83.08113363580283,2,High,City_74,State_7,31488,5.470765016848859,SMS,Online,12,27.69483559245442,Low,56,0,2,1,2,7
1336,21,Female,Married,56756,40,9767.369539095524,265.0582852764902,Monthly,1,1,1,4,531,4197.6102786110605,1,Low,City_59,State_3,96063,1.630805064450036,Phone,Mobile,7,90.73305024240011,High,73,1,1,1,1,9
1337,43,Male,Married,90390,65,6482.255632115615,364.8628170985463,Monthly,1,1,0,1,602,3899.8176246583475,2,High,City_72,State_8,88483,5.895565458758694,SMS,In-person,12,80.06592161339022,Low,23,0,0,1,1,5
1338,46,Male,Divorced,98369,21,2850.882311424552,189.50097710239163,Monthly,1,0,1,1,630,316.2701543714619,1,Medium,City_32,State_6,54209,1.4872839530417457,SMS,Mobile,10,110.85570926281284,Low,46,1,1,0,5,7
1339,62,Female,Married,39589,53,9967.058824672642,28.02111843921405,Monthly,1,0,0,4,547,1824.3380466020565,0,High,City_87,State_4,29232,5.605542527679894,SMS,In-person,7,100.685420820237,Medium,112,0,2,0,4,7
1340,51,Female,Divorced,44116,80,8943.339699044067,453.12309529094455,Monthly,1,1,1,2,582,4776.433069247477,0,Medium,City_17,State_2,63685,9.684653022090002,SMS,In-person,19,86.10895006305877,Medium,74,1,0,1,3,6
1341,40,Female,Divorced,74786,64,5182.468398174909,72.61880924633277,Monthly,0,0,1,2,586,1960.135280394885,2,Low,City_78,State_7,26545,3.7661009835736183,Email,Online,7,41.175740980166,Low,30,0,1,1,1,4
1342,54,Male,Single,60286,24,8270.680719934153,474.48929972602923,Monthly,0,0,0,3,331,2631.0433836200805,0,Medium,City_17,State_1,87640,7.511528247779578,SMS,Online,18,61.99043629611316,Medium,61,0,0,0,1,3
1343,28,Male,Divorced,45994,54,8176.623180303372,290.22246825039394,Weekly,1,0,0,2,799,1776.214305051776,2,Medium,City_89,State_7,67847,7.709968365327777,Phone,In-person,12,113.61701255492568,Medium,6,0,1,0,2,0
1344,23,Male,Divorced,56639,7,9354.509799767646,159.72589990050068,Weekly,1,0,0,1,829,2980.656940641309,2,High,City_21,State_7,23347,4.643735800700258,Email,In-person,4,7.668302516871755,Low,103,0,0,1,2,5
1345,35,Male,Single,47205,47,8425.146053357255,252.80706542280387,Monthly,0,0,0,4,680,4890.784378184111,1,High,City_55,State_3,12634,6.33962935701919,SMS,Online,1,96.34815973930448,High,60,1,0,1,4,7
1346,38,Female,Divorced,86677,61,6472.424435975929,255.79860637231613,Monthly,1,0,1,2,362,4987.512517405985,0,Medium,City_6,State_4,15101,5.248414816277838,SMS,Online,5,33.95819030219612,High,8,1,2,1,3,3
1347,59,Female,Single,62930,54,6132.1068176694225,21.410668926865135,Monthly,0,0,1,4,427,3873.5748900559556,2,Medium,City_84,State_4,97686,3.550267177397257,Phone,Online,10,26.276948478786046,High,59,1,2,1,1,6
1348,53,Male,Married,48316,72,4726.837154482956,184.17532742322794,Weekly,0,0,1,2,827,2021.5554901021965,0,Low,City_49,State_4,35970,7.7926788568048595,Email,Online,7,31.70583065856675,Medium,86,0,0,0,5,2
1349,58,Male,Single,57304,85,6302.207835710497,372.53424177602955,Monthly,1,0,1,3,462,2472.1610041449417,1,High,City_84,State_9,27893,7.325439540835652,SMS,Online,7,11.871364022137422,Medium,37,1,0,1,2,4
1350,55,Female,Divorced,43403,54,7972.644206650789,259.9339025858469,Monthly,1,0,1,1,550,1783.6566405615272,0,Medium,City_26,State_6,28703,9.104939781159077,Phone,Mobile,13,119.0776797929093,High,93,1,2,0,1,6
1351,51,Male,Single,61932,41,9693.472500395277,129.67275733469626,Monthly,0,0,0,3,594,4927.873149521731,1,High,City_32,State_9,32489,6.5631356169364246,Email,Mobile,14,105.03495147089167,Low,7,0,1,0,5,8
1352,34,Male,Divorced,66701,50,4726.144846002989,174.20383141810254,Weekly,0,0,0,4,478,3538.8015291270185,1,Low,City_72,State_4,68098,4.4984812707657635,Email,Mobile,5,64.92143639270614,Low,70,0,0,0,1,8
1353,54,Male,Married,33385,46,5779.166709588695,432.89665262681507,Weekly,1,1,1,1,528,2244.6572271675564,1,Low,City_44,State_7,46767,7.426068022924076,SMS,Online,2,87.23686553406557,Low,103,0,1,0,4,6
1354,42,Male,Single,87241,19,4503.574401081939,267.51933837361247,Weekly,1,0,0,1,693,60.57635054801169,2,Medium,City_59,State_9,70186,6.571326066027779,Phone,In-person,14,69.00846673620337,Medium,13,0,2,0,4,3
1355,55,Male,Married,40367,37,6718.0373477357,268.89254005010565,Monthly,0,0,0,3,695,2602.417071952742,2,Low,City_29,State_3,91912,6.549527735205712,Phone,In-person,8,98.33157861184571,High,114,1,0,0,5,5
1356,29,Male,Divorced,95030,84,6336.21299020647,481.11905493499495,Monthly,0,1,0,2,371,4919.64100850809,0,Medium,City_17,State_3,29733,8.64853981325399,SMS,Online,2,102.1479970290563,Low,63,0,1,0,2,3
1357,40,Female,Divorced,76505,15,276.55452291687067,167.23188552795526,Weekly,0,1,0,3,617,2615.3045448652597,2,High,City_18,State_6,86942,9.194216848722576,SMS,Mobile,8,31.770899237618146,High,115,1,2,0,4,2
1358,59,Male,Married,63332,24,5457.499435096519,244.9751513020519,Monthly,1,1,0,4,678,912.1334274455684,2,High,City_40,State_8,40659,2.6221749797951857,SMS,In-person,5,57.87099362477826,High,58,0,0,0,2,8
1359,39,Male,Single,65268,28,976.0202674202388,407.73966288320867,Weekly,1,0,0,2,435,110.46873552387426,0,Medium,City_63,State_1,59543,3.826452017955299,Phone,Online,12,78.00748943180066,Medium,49,0,1,1,5,4
1360,38,Female,Single,55563,68,361.1978182548296,381.86700195464454,Weekly,1,0,1,3,677,1773.5187906210454,1,Medium,City_82,State_4,17951,6.852751308707872,Email,Mobile,7,117.52069551995163,Low,78,0,0,0,5,7
1361,44,Female,Divorced,66404,84,7932.851904638513,140.24171674504956,Monthly,0,1,0,3,418,4591.140278483034,1,Medium,City_75,State_8,74417,6.014991103386603,SMS,Mobile,13,83.50927859605893,Medium,33,0,1,1,1,2
1362,48,Female,Married,85182,98,2660.6336353770753,84.03461332663906,Monthly,0,1,0,2,829,4982.7705408794045,0,High,City_45,State_6,94693,6.870935525495134,SMS,Mobile,15,108.22802623557808,High,24,1,1,0,5,8
1363,23,Male,Married,62991,69,3472.485265144263,353.3452423318104,Monthly,1,1,1,2,822,4726.839874060013,2,High,City_76,State_2,44006,4.897131393944697,Email,Mobile,10,102.30288586351507,High,61,0,0,0,1,0
1364,44,Female,Single,77663,92,734.4374172802555,136.25152663552544,Monthly,0,0,1,2,686,3647.099966271284,0,Low,City_79,State_8,65864,4.711951123444446,Email,Mobile,4,71.93725232303487,High,25,0,2,1,2,1
1365,57,Male,Single,95886,92,1877.0525788940713,462.11115597687814,Weekly,0,0,1,3,568,2790.7136422032763,0,Low,City_90,State_1,10740,2.058885147337609,Phone,Mobile,16,107.77036640711722,Low,76,1,0,0,1,3
1366,51,Male,Single,54127,77,7679.4877007521445,73.3313700547208,Weekly,0,1,0,2,823,2953.43073191126,2,High,City_3,State_1,87860,6.6128341609407775,SMS,Mobile,7,48.40349869990196,Low,111,0,2,0,2,1
1367,29,Male,Married,87692,90,4985.955219302947,165.9744480660405,Weekly,0,0,1,2,846,2694.9600454598044,0,High,City_3,State_7,41099,2.582070873084647,Phone,Mobile,13,48.617606001555814,Low,61,1,1,1,4,8
1368,62,Female,Single,67500,80,8818.61777924647,36.845750993207744,Weekly,0,0,0,2,785,3535.246524614942,2,Medium,City_38,State_3,19727,7.039194360741749,Email,Mobile,4,94.81104897290693,High,40,1,1,1,2,6
1369,24,Female,Single,63785,21,4032.697101521668,354.61960036305527,Weekly,1,1,1,1,737,2094.366133476762,2,High,City_99,State_8,75904,9.70365018906983,SMS,Mobile,12,20.47252154802626,High,24,1,1,0,3,1
1370,27,Female,Divorced,77997,93,2760.1372839672554,446.71869796854514,Weekly,1,1,0,4,410,3346.0200247788275,0,High,City_73,State_9,36533,3.3077154472866592,Phone,Online,2,40.16990000771818,Low,86,0,2,0,1,3
1371,62,Female,Single,37170,96,3541.2381631406447,321.5785183921934,Monthly,1,1,0,2,621,608.0605747860052,1,Low,City_40,State_8,40408,2.2793707481464427,Phone,In-person,5,74.98583185043437,High,109,1,1,1,4,5
1372,34,Female,Single,43303,65,7156.440755817354,469.498977600627,Weekly,1,0,1,4,826,1328.4765328074188,2,Low,City_68,State_1,75305,1.2175772075284026,Email,Online,8,53.30754386969909,High,68,0,0,0,2,1
1373,43,Male,Married,65187,19,5594.556156111412,72.96694946559273,Monthly,1,0,0,2,476,4180.015194043147,1,Medium,City_54,State_1,25038,4.409444677108052,SMS,In-person,4,113.18322663714628,High,87,1,1,0,5,8
1374,38,Male,Married,95034,98,9051.492954769035,52.989624358722466,Monthly,0,0,0,2,837,4518.744653716955,2,Low,City_20,State_6,60799,2.931499529712039,Phone,Online,2,115.2281980062007,Low,12,1,2,0,1,2
1375,45,Male,Divorced,31893,55,6061.4708169499445,420.8222382720117,Weekly,0,0,0,1,772,2695.0411878014984,1,Medium,City_15,State_1,85759,5.426734808295424,Phone,In-person,6,62.79685051358575,Medium,32,0,2,1,2,1
1376,63,Male,Single,43753,31,4980.880263966881,429.20047593938875,Weekly,0,0,0,1,687,158.17808606466198,0,High,City_93,State_8,59061,5.7187542519347545,Email,In-person,3,66.99211739205336,Medium,44,1,0,0,4,3
1377,19,Female,Divorced,68090,90,7878.951966478656,417.2093682824928,Monthly,1,1,1,2,397,4634.867853958841,2,High,City_5,State_6,36254,4.143949699393915,SMS,In-person,14,88.33211555973368,Medium,35,0,0,1,5,4
1378,60,Female,Married,94922,78,9480.585122261107,401.49280224153534,Monthly,0,0,1,2,710,3510.3212901364323,0,Medium,City_39,State_5,36722,7.749156000503284,Email,Online,10,57.585466401929956,Low,28,1,2,0,1,3
1379,18,Male,Divorced,89412,65,3622.8745213252087,187.4918983299435,Weekly,0,0,1,2,674,2070.139618776804,0,Low,City_40,State_6,29208,9.143260036409943,Phone,In-person,11,26.861323813154833,High,89,0,2,0,4,2
1380,53,Female,Married,86030,62,2573.774480638229,116.55642095978,Weekly,0,1,0,4,469,2991.894715997482,0,Low,City_7,State_4,70640,2.9037078801394665,SMS,Mobile,5,90.90145439163703,Medium,28,0,0,0,5,2
1381,43,Female,Divorced,47509,35,6200.552223311978,465.11396979891714,Monthly,1,1,1,2,355,2148.8741722068307,2,High,City_72,State_1,96090,8.526679960655137,Email,In-person,16,89.8453772755948,Medium,95,1,0,1,3,2
1382,46,Male,Divorced,98653,95,5038.840929423422,160.43008959568365,Weekly,0,1,1,4,624,2326.696133660255,0,Low,City_96,State_7,65061,2.1806910977984035,SMS,Online,9,33.17282689005464,Low,117,1,0,1,5,2
1383,38,Male,Single,66929,16,9892.937191161356,205.2197642603758,Weekly,0,1,0,1,559,4434.049328297008,0,Medium,City_33,State_9,30165,3.0583196608914758,SMS,Online,16,100.78539977481587,High,52,0,0,1,1,5
1384,28,Female,Divorced,78291,50,4677.38166306256,352.78389013130027,Weekly,1,0,1,4,639,805.4212345855577,2,High,City_37,State_4,29512,6.052741176104068,SMS,Mobile,9,75.56965758831849,High,83,1,2,0,3,3
1385,57,Female,Single,34042,35,835.8823584674241,153.74447919705392,Weekly,1,0,1,2,703,518.3456774111838,0,Low,City_32,State_4,85000,3.759233398800494,Phone,In-person,17,32.17468518626703,Low,53,0,1,0,2,6
1386,28,Male,Single,92574,36,9775.953701698594,411.3738085648906,Weekly,0,1,1,1,831,13.64372256507873,2,High,City_43,State_9,11979,1.3753971152996138,SMS,Online,12,79.98450157940098,Medium,100,1,2,1,3,6
1387,53,Male,Single,67201,36,8451.510761376047,44.316965579572816,Monthly,1,0,0,3,473,1570.0018780606333,0,High,City_63,State_4,16612,3.6538492753880694,Email,In-person,15,31.865095523414485,High,96,0,0,1,3,3
