Bank Name,State,Date,Asset Growth (%),Revenue (Million INR),Profitability (%),Interest Rate (%),Inflation Rate (%),GDP Growth (%),Stock Market Index,Loan Portfolio (Million INR),Cost of Funds (%),Regulatory Changes (Binary),Demographic Trends,Geopolitical Events (Binary)
State Bank of India,Mizoram,2023-09-30,5.927067285686811,3745.507679132256,16.31243770712118,7.067931236308071,3.6849937571058327,5.1200594830954955,54377.04615379368,6590.217720368571,5.193108644930806,0,Positive,1
State Bank of India,Uttar Pradesh,2023-10-01,3.6395571619892557,2225.160780823874,16.394406294350276,5.756935781209061,3.175373961710631,4.454231331808256,54122.545611011556,7466.803698669812,3.7549994533439714,1,Negative,0
State Bank of India,Haryana,2023-10-02,7.705181373502462,3407.371954921591,15.089600099479558,5.923312715879447,3.899788192419199,6.3953605151535715,54460.75618068832,7742.553976242314,3.6860607494817916,0,Positive,0
State Bank of India,Uttar Pradesh,2023-10-03,2.9063473506854014,3081.396953289821,12.968176806332302,6.840913708968151,4.422925994605291,6.12168498500627,47447.15597023701,6385.163264917056,4.678534677513334,0,Positive,0
State Bank of India,Jharkhand,2023-10-04,4.594008806255611,2193.068940390882,12.501326025064138,7.693805880331211,3.504060156578036,4.571145358891104,46315.65306639355,6195.237521070298,4.564235944917566,1,Negative,1
State Bank of India,Uttar Pradesh,2023-10-05,7.661695521005593,2483.787656517678,12.114773798623721,7.429773260908698,4.064391868969166,5.100165725781397,48022.76700496449,7795.591612784052,4.032755282860048,0,Negative,1
State Bank of India,Arunachal Pradesh,2023-10-06,4.518363901556734,2024.8080725546297,12.994489061791324,6.7493906572987505,4.1999490548807055,4.317415074569543,53950.85172766315,6699.790927294797,5.298906169107671,1,Positive,0
State Bank of India,Odisha,2023-10-07,5.8311556859845135,2937.5359309290116,17.34513320989888,7.190665153271747,3.1721755310648208,5.884619791279132,54720.53474623488,7102.634781325629,5.354732818923107,0,Positive,0
State Bank of India,Himachal Pradesh,2023-10-08,4.385566387776766,2602.5305215200005,13.44922105021009,6.0944674106233965,4.749921744552614,4.364115773645859,53593.24951070476,6719.086289040007,4.305222876680325,1,Positive,0
State Bank of India,Gujarat,2023-10-09,3.64529121409202,3196.7149685955173,14.125627963303295,6.922896584296273,5.653030283913862,6.957802505874753,46100.17721127543,6251.604672692102,5.280605114227041,0,Positive,1
State Bank of India,Bihar,2023-10-10,7.903865887758969,2594.4756154172346,12.632072906887998,6.398544773382671,3.4552287388591574,6.342046224063587,54474.27998059793,7178.663289895456,4.2678977885259455,1,Neutral,1
State Bank of India,Uttar Pradesh,2023-10-11,4.456004037890258,2599.8382230139696,13.334167828489022,5.5698084093726825,4.793424040204542,5.170715648751985,49233.58027350786,7050.281703539259,4.973633663659401,1,Positive,0
State Bank of India,Rajasthan,2023-10-12,7.364595222074806,3486.386397463207,15.11534742468123,7.105214821631772,4.994217614732539,5.735691796838063,45093.102907623535,6405.987118382394,4.451884435095448,0,Neutral,1
State Bank of India,Nagaland,2023-10-13,3.379727635346517,2096.285671956707,15.646516098573915,6.669393912046466,4.258004041257865,6.734025448649226,49423.937407481935,6903.738089304556,3.7451663130143658,1,Negative,0
State Bank of India,Madhya Pradesh,2023-10-14,3.2786282241505,3805.7899903839743,13.472113884997267,6.075864745860774,5.10329276209281,5.6622978411874785,45460.69169675468,7593.895008031292,5.355868402474043,0,Neutral,1
State Bank of India,Karnataka,2023-10-15,2.186804497307068,3704.5277487823632,12.346392955350703,7.734017570235892,4.232194630473036,4.523495459193866,50438.779211611174,7180.852206215783,4.408193186755073,1,Negative,0
State Bank of India,Telangana,2023-10-16,5.91000095225531,3335.609366452813,14.346197214764391,5.062802353480199,4.513911863932305,5.136110066743478,48385.54027437051,6193.83465413399,4.9689740806448075,1,Neutral,1
State Bank of India,Bihar,2023-10-17,4.211158062342567,3186.4431402147684,13.405220225558004,5.947319453748488,3.022059133663281,6.529434595089237,49734.34933594049,7096.04299445827,4.234347628862585,1,Negative,0
State Bank of India,Tripura,2023-10-18,7.186149499037822,3784.6049962793045,13.317323539378812,5.17064419333294,5.075160342404066,5.932639047968854,51131.70360743117,7405.476598579174,3.5377617571524693,1,Positive,1
State Bank of India,Rajasthan,2023-10-19,4.839259440149343,2370.6603590574286,17.759176816280732,7.299581948664882,4.984028036834173,5.952173153001401,53688.0109581782,7585.406811561503,3.7010607173836716,1,Neutral,0
State Bank of India,Tripura,2023-10-20,7.80916056748833,2157.9383243816574,15.697802915554345,7.106322362341378,3.1152026319790336,6.600464457065467,51619.01576471928,7258.235157268534,4.492438958979848,1,Neutral,0
State Bank of India,Bihar,2023-10-21,3.1131530942187267,2479.020339819076,15.341270659032576,5.994056656208951,4.104750322185399,6.681919172387514,49340.488684781805,6305.316329081567,4.879928714252725,1,Negative,0
State Bank of India,Jharkhand,2023-10-22,7.211739007733665,3589.1565574003807,14.494650621139932,7.0269887066212195,5.937095522375002,6.759377715338308,53194.27853670365,7420.346533180322,4.169470653158558,0,Negative,0
State Bank of India,Chhattisgarh,2023-10-23,6.65958111675045,2069.3405334529666,14.573666000580864,6.187811678587849,4.26220968770585,4.284547579759469,54055.82137573132,7354.683692163033,4.8909769183553005,0,Neutral,1
State Bank of India,Himachal Pradesh,2023-10-24,6.625531067864312,3165.6136701669793,15.245430023028485,7.268761374267303,4.505836215395525,5.6323780058893025,46197.59966432197,6048.853765881267,4.897271178863912,1,Negative,0
State Bank of India,Telangana,2023-10-25,7.068699368701326,3990.87503238262,16.178578842216645,6.362550988210119,5.729790474479156,6.221528563654956,50319.32977552791,6823.495335180486,4.907871814655662,1,Positive,1
State Bank of India,Assam,2023-10-26,6.566143945657993,3711.3921876750787,16.212876577090977,6.236839183494997,5.151785627597269,6.270780535381041,47845.11959742444,6665.900493924746,4.485043708041017,1,Neutral,1
State Bank of India,Mizoram,2023-10-27,5.7573219297884926,3042.891378087179,13.030163446232697,7.804189746464903,4.746210393372671,5.820148605910012,45470.61197876948,7338.824128507287,5.3297723002430075,0,Positive,0
State Bank of India,Assam,2023-10-28,2.7874692660943254,2127.281818573285,15.000676512459762,5.7526372996721005,5.393414044023217,4.500362005551023,51685.46695113985,6432.2716246218415,4.478393035961231,1,Neutral,0
State Bank of India,Meghalaya,2023-10-29,2.1951570769475115,3662.7470287714195,14.471748570204612,5.361342019989697,5.59309879936792,6.392261661824993,53627.70777459226,7181.7438459485165,4.400530386993276,0,Positive,0
State Bank of India,Bihar,2023-10-30,7.525087086894121,3197.9570163544213,17.223161797616307,6.753629339778374,4.3706642152118,6.160334000544838,46629.026544773944,7826.411923628345,3.898761638021254,1,Neutral,0
State Bank of India,Nagaland,2023-10-31,5.699901887124428,2229.8659941191336,15.788513527310258,7.907965436852537,4.425325094795506,4.258407314647108,53124.136576239005,7595.604744417215,4.115310174712673,1,Negative,1
State Bank of India,Mizoram,2023-11-01,6.779223745857058,2187.7145696467123,15.19502439849589,6.13351764118156,4.158152806955507,5.391429474023129,53533.957335369414,7842.915472433061,3.5846689850366067,1,Neutral,1
State Bank of India,Gujarat,2023-11-02,4.8891341090753,3819.253638873185,12.692367853073504,5.186110290886345,5.900118420055382,4.521932198565411,54143.404426664834,7957.01193386538,4.7670705872323405,1,Positive,1
State Bank of India,Telangana,2023-11-03,2.7038491337743666,3338.400525876157,15.633827335940468,6.0179158019287025,5.091498762871051,5.012431137138916,47652.85089086052,6021.340254012325,3.9970714878541855,1,Neutral,1
State Bank of India,Tamil Nadu,2023-11-04,2.751114753215303,3658.573598633511,12.703223434081401,6.517794962958675,3.249669198624217,4.054243276617056,54039.530651898895,7245.482552754955,4.108310508970931,0,Positive,0
State Bank of India,Chhattisgarh,2023-11-05,6.113391723373828,3757.9578005645344,14.023239453394513,5.485769019896641,5.588878869939055,5.200989605232275,48206.627547364325,6825.678795517813,5.041629043328642,1,Positive,1
State Bank of India,Kerala,2023-11-06,4.581835369396776,3143.5447040966446,12.857051788885991,6.974306654169476,4.441679822508805,5.649630763468632,50523.38013455503,7719.708980670243,4.1544423663229075,0,Positive,0
State Bank of India,Mizoram,2023-11-07,3.2031483602020203,3034.8927035100824,16.152441882146213,7.993248167030602,3.2062617192674625,5.858747778481261,45505.07470832282,6503.629404018264,3.9843917840262844,0,Negative,0
State Bank of India,Tamil Nadu,2023-11-08,4.949567280448621,2860.8548206419805,13.237512683016917,6.355218427944331,4.649151765489933,5.990471035386131,45438.81088368744,7962.058978230152,3.8381154982674115,1,Neutral,1
State Bank of India,Madhya Pradesh,2023-11-09,2.3852536224508043,2633.8931755822387,14.351156239128155,6.064185670190637,4.251492836927106,6.50887393930738,52203.73212732203,7227.415939087495,5.049716804363912,1,Positive,1
State Bank of India,Tamil Nadu,2023-11-10,5.4918284114863924,2869.1919217174236,17.37404866571267,6.2021125005034,5.633248214587875,4.64638872182719,49444.79977977791,7587.074804457662,3.7594125159800535,1,Negative,1
State Bank of India,Tripura,2023-11-11,3.613960426610586,3547.759311460313,13.225898300393823,5.345438535185603,3.6119838108281623,4.361445467315404,47562.92375369217,6171.199105645536,4.407507520500707,0,Positive,1
State Bank of India,Assam,2023-11-12,6.785354603823129,3203.846862030263,15.046830383752674,7.649820804278671,5.479393828476549,6.554611515693777,46904.1349602491,6366.91576951773,4.513860232154389,0,Neutral,1
State Bank of India,Himachal Pradesh,2023-11-13,3.8621717535414426,3785.046579909692,14.515629966996132,6.244476966564056,4.673066073556358,4.46983844467795,51699.53490859218,7516.807346068406,4.874779825371429,0,Negative,1
State Bank of India,Mizoram,2023-11-14,4.731320894490807,2886.7600287583755,12.108744246274378,6.161823234274523,3.1638309096404074,6.924280244008585,45004.015440253395,6043.973044078647,4.766566964665991,1,Positive,0
State Bank of India,Mizoram,2023-11-15,2.069723239448604,3214.1791574375084,16.756548681436875,6.979070818791423,5.915535903976454,6.527614688195911,53058.91169196854,7633.755971787566,5.12144134589035,0,Positive,0
State Bank of India,Punjab,2023-11-16,2.434681326767353,3262.6151061839773,12.414275437887598,6.3261002627933705,4.5378457323095995,5.502629817668797,45792.49606129929,6027.898037383823,3.5895028678524765,0,Positive,0
State Bank of India,Meghalaya,2023-11-17,4.354961338440109,3183.394324612651,14.845530125861721,6.944700406423538,3.8726305626947477,6.944264274766075,46914.89614908119,7314.237678122547,4.092881449558794,0,Neutral,1
State Bank of India,Tripura,2023-11-18,4.879633008302741,3405.2675461710323,15.3640697696337,5.184338870392363,4.408220525967774,4.2921301873240125,48862.3639529909,6730.187840463612,4.060268237550759,1,Negative,0
State Bank of India,Sikkim,2023-11-19,5.600123288715823,2474.8669367496127,15.770558739687523,7.441170031166682,5.573573350552467,4.909197283525305,49848.587397161034,7222.989705438398,3.7920338111842167,0,Negative,0
State Bank of India,Madhya Pradesh,2023-11-20,3.7499754722558194,3024.727555091581,16.131789775847253,7.821511858638208,3.9147093731551905,5.9146732451218345,48549.95115813942,7392.0628139782275,4.078356507712886,0,Negative,0
State Bank of India,Uttarakhand,2023-11-21,6.169891316759255,2208.4496056166954,13.519634301136291,6.946296158478158,3.578029189460101,5.050020605419537,48207.12164984294,6684.950438372608,4.119530628285807,1,Positive,0
State Bank of India,Odisha,2023-11-22,7.160734383135227,2769.022655289625,12.059872659950695,7.863697786576433,3.387213740792644,6.785117655942376,54639.16012073188,6215.924896221671,4.543768923854957,1,Negative,0
State Bank of India,Mizoram,2023-11-23,6.679105933360098,2975.334137242529,16.34066197412947,5.45429694310989,3.8935781951706336,4.196878264533453,51415.79681243394,6139.291735496531,4.827408957852512,1,Positive,0
State Bank of India,Bihar,2023-11-24,2.237712952090143,3304.448519090945,15.21393959608547,6.432248568441061,5.34014426112013,5.6482354961828936,45234.32955367388,7177.872045125096,4.262201027223628,0,Neutral,1
State Bank of India,Kerala,2023-11-25,4.883041683546974,3901.062105172407,17.016706219243492,6.805420201836341,4.4148790955857855,5.772598802185343,49301.75908444313,7041.310707468223,4.938940462626762,0,Negative,1
State Bank of India,Himachal Pradesh,2023-11-26,2.629581070509049,3201.3021330967117,16.928330177404167,6.7452099422635605,3.68244481108062,5.958184371331672,53750.08699743971,7484.402018242265,4.1723306771591595,0,Positive,1
State Bank of India,Odisha,2023-11-27,3.452270095175165,3487.1878323531196,17.0599570067273,6.20438533726713,3.4985549988292477,4.766998669995443,48014.56186410668,7019.471020007874,4.080567354629521,1,Negative,0
State Bank of India,Kerala,2023-11-28,7.919975559602879,3012.5321189904053,14.910567959877241,6.014253228098784,3.998188429531137,5.0936992825595935,45945.56344774388,6844.891580061758,4.582376111714049,0,Negative,1
State Bank of India,Himachal Pradesh,2023-11-29,2.854973257409079,3268.208062752663,14.001770375021195,5.380472067651256,5.819773118657126,6.531041588994933,52583.84771589918,6796.174356472462,3.547432720611581,1,Neutral,1
State Bank of India,Gujarat,2023-11-30,4.993328920708136,2141.864432267547,16.74934921554822,6.175227351686835,4.029080137770073,4.584828306910479,51060.13831936081,6052.893805195335,3.6595782472680005,1,Negative,0
State Bank of India,West Bengal,2023-12-01,5.708934405908715,2508.783161683694,14.70776467817553,5.487982445316455,5.964372227863906,6.480603541520086,50703.12507826504,6671.114403393314,4.335939087173054,0,Neutral,1
State Bank of India,Maharashtra,2023-12-02,6.214789823264624,2723.7061864102775,13.100653178420608,7.203097029476655,4.455691367296069,5.687966268708227,45535.76559607408,7952.040315048988,5.385825422783513,0,Negative,0
State Bank of India,Punjab,2023-12-03,5.357892100921484,2944.9867100130273,17.129844117368847,5.62649280648377,3.5374917548704525,6.286562533582247,46404.990097955175,7747.1111524541775,4.943023559686847,0,Negative,1
State Bank of India,Odisha,2023-12-04,2.0586250845151017,2091.2974910047674,17.295359260634083,5.175695915853602,5.673420275380528,6.140822098790414,51225.493962131135,6658.756134068435,3.6762531390011155,1,Negative,0
State Bank of India,Uttar Pradesh,2023-12-05,3.9587678494639515,2280.0481951066354,14.797858536841021,6.657098413451703,4.381066119404481,4.622534486154637,47078.238414588355,7175.590810132744,5.192636025561748,1,Negative,0
State Bank of India,Manipur,2023-12-06,5.106269860308268,2553.6286155826115,12.454198363858724,6.785689198158205,5.129014030513574,5.706438209301618,50040.70079748424,7694.5934910709875,4.964601541216362,0,Negative,1
State Bank of India,Meghalaya,2023-12-07,2.527198994869,3943.065381802101,14.326956539501587,7.615739183841517,5.951134749627455,6.603169458415277,50448.81686029393,6882.548673500138,4.721893051405306,1,Negative,0
State Bank of India,Rajasthan,2023-12-08,4.103761587255084,2662.6940142061017,16.82122595677562,6.730944837253046,3.1505260509599218,5.296348710405788,47835.071902709395,6035.915727500302,5.140585921218355,0,Neutral,1
State Bank of India,Chhattisgarh,2023-12-09,2.1992186527481996,2964.082116224165,17.410644171277372,6.036442561170337,3.2900836793627013,6.899772310669951,54484.25155541493,6149.02092363728,4.308219695485914,0,Neutral,0
State Bank of India,Assam,2023-12-10,2.4714709829301245,2392.195425476786,13.220836454985575,7.409035644578962,5.161370224388269,5.356645300305154,53424.64106835575,7020.785442697414,3.9430021017077053,0,Positive,1
